time_idx,group_id,target,hour,day_of_week,month,is_weekend,hour_sin,hour_cos,month_sin,month_cos,lag_1,lag_24,lag_168,rolling_mean_24,rolling_mean_168,total_renewable_mw,net_load,high_demand_flag,peak_hour_flag,wind_generation_mw,solar_generation_mw
47452,0,149307.298,9,5,6,1,0.707107,-0.707107,0.5,-0.866025,149172.128,159075.23,134552.816,194409.161,174150.978,542.163,148765.135,0,0,542.163,0.0
47453,0,151289.266,10,5,6,1,0.5,-0.866025,0.5,-0.866025,149307.298,167029.578,136074.346,194002.164,174238.802,967.943,150321.323,0,0,726.801,241.142
47454,0,156362.234,11,5,6,1,0.258819,-0.965926,0.5,-0.866025,151289.266,176697.722,140068.122,193346.317,174329.367,2604.816,153757.418,0,0,864.206,1740.61
47455,0,164010.98,12,5,6,1,0.0,-1.0,0.5,-0.866025,156362.234,185134.308,145281.012,192499.005,174426.356,5172.48,158838.5,0,0,674.18,4498.3
47456,0,171782.44,13,5,6,1,-0.258819,-0.965926,0.5,-0.866025,164010.98,193282.698,149007.806,191618.867,174537.843,7117.239,164665.201,0,0,486.437,6630.802
47457,0,178295.786,14,5,6,1,-0.5,-0.866025,0.5,-0.866025,171782.44,202387.782,151095.984,190723.022,174673.407,8229.949,170065.837,0,0,483.013,7746.936
47458,0,184874.838,15,5,6,1,-0.707107,-0.707107,0.5,-0.866025,178295.786,211293.33,152621.288,189719.189,174835.31,9021.592,175853.246,0,0,704.961,8316.631
47459,0,190296.58,16,5,6,1,-0.866025,-0.5,0.5,-0.866025,184874.838,218950.004,153995.248,188618.419,175027.296,10144.337,180152.243,0,0,1098.891,9045.446
47460,0,194912.646,17,5,6,1,-0.965926,-0.258819,0.5,-0.866025,190296.58,225579.264,154278.522,187424.526,175243.375,10382.487,184530.159,0,1,1518.935,8863.552
47461,0,198851.69,18,5,6,1,-1.0,-0.0,0.5,-0.866025,194912.646,229432.694,154089.2,186146.75,175485.245,10072.872,188778.818,0,1,1761.684,8311.188
47462,0,203232.708,19,5,6,1,-0.965926,0.258819,0.5,-0.866025,198851.69,229930.182,155381.266,184872.542,175751.688,9455.404,193777.304,0,1,1655.995,7799.409
47463,0,206746.106,20,5,6,1,-0.866025,0.5,0.5,-0.866025,203232.708,229795.908,157327.844,183760.147,176036.518,8248.754,198497.352,0,1,1540.539,6708.215
47464,0,210092.568,21,5,6,1,-0.707107,0.707107,0.5,-0.866025,206746.106,227426.634,159618.7,182799.739,176330.675,6508.193,203584.375,0,1,1170.425,5337.768
47465,0,209859.75,22,5,6,1,-0.5,0.866025,0.5,-0.866025,210092.568,221926.456,160554.996,182077.486,176631.114,4373.235,205486.515,0,0,879.073,3494.162
47466,0,204812.496,23,5,6,1,-0.258819,0.965926,0.5,-0.866025,209859.75,215884.414,160103.164,181574.707,176924.595,2021.523,202790.973,0,0,848.103,1173.42
47467,0,198527.802,0,6,6,1,0.0,1.0,0.5,-0.866025,204812.496,209678.468,159994.446,181113.377,177190.722,879.897,197647.905,0,0,761.06,118.837
47468,0,193606.166,1,6,6,1,0.258819,0.965926,0.5,-0.866025,198527.802,203842.996,158848.322,180648.766,177420.087,853.901,192752.265,0,0,853.901,0.0
47469,0,184574.97,2,6,6,1,0.5,0.866025,0.5,-0.866025,193606.166,193117.878,153289.488,180222.231,177626.979,995.472,183579.498,0,0,995.472,0.0
47470,0,173100.608,3,6,6,1,0.707107,0.707107,0.5,-0.866025,184574.97,180713.108,145097.778,179866.277,177813.202,1187.285,171913.323,0,0,1187.285,0.0
47471,0,162782.906,4,6,6,1,0.866025,0.5,0.5,-0.866025,173100.608,169152.402,138242.318,179549.089,177979.886,1407.41,161375.496,0,0,1407.41,0.0
47472,0,154756.98,5,6,6,1,0.965926,0.258819,0.5,-0.866025,162782.906,160606.49,133342.952,179283.693,178125.961,1478.259,153278.721,0,0,1478.259,0.0
47473,0,149079.926,6,6,6,1,1.0,0.0,0.5,-0.866025,154756.98,154858.152,130461.774,179039.964,178253.425,1273.687,147806.239,0,0,1273.687,0.0
47474,0,145442.354,7,6,6,1,0.965926,-0.258819,0.5,-0.866025,149079.926,150852.032,128643.898,178799.204,178364.247,1118.445,144323.909,0,0,1118.445,0.0
47475,0,143500.712,8,6,6,1,0.866025,-0.5,0.5,-0.866025,145442.354,149172.128,128572.494,178573.801,178464.238,1204.129,142296.583,0,0,1204.129,0.0
47476,0,142636.136,9,6,6,1,0.707107,-0.707107,0.5,-0.866025,143500.712,149307.298,129563.94,178337.492,178553.097,1509.259,141126.877,0,0,1509.259,0.0
47477,0,143171.658,10,6,6,1,0.5,-0.866025,0.5,-0.866025,142636.136,151289.266,130859.668,178059.527,178630.907,1845.066,141326.592,0,0,1711.382,133.684
47478,0,147111.86,11,6,6,1,0.258819,-0.965926,0.5,-0.866025,143171.658,156362.234,133420.756,177721.293,178704.193,2554.696,144557.164,0,0,1382.123,1172.573
47479,0,153938.132,12,6,6,1,0.0,-1.0,0.5,-0.866025,147111.86,164010.98,136783.026,177335.861,178785.688,3883.261,150054.871,0,0,1060.809,2822.452
47480,0,161447.88,13,6,6,1,-0.258819,-0.965926,0.5,-0.866025,153938.132,171782.44,138889.99,176916.159,178887.801,5260.978,156186.902,0,0,799.596,4461.382
47481,0,167567.38,14,6,6,1,-0.5,-0.866025,0.5,-0.866025,161447.88,178295.786,139702.63,176485.552,179022.075,6869.455,160697.925,0,0,690.42,6179.035
47482,0,173655.764,15,6,6,1,-0.707107,-0.707107,0.5,-0.866025,167567.38,184874.838,140554.752,176038.535,179187.936,8037.748,165618.016,0,0,812.936,7224.812
47483,0,179452.378,16,6,6,1,-0.866025,-0.5,0.5,-0.866025,173655.764,190296.58,141568.914,175571.074,179384.966,8814.208,170638.17,0,0,1246.805,7567.403
47484,0,184359.956,17,6,6,1,-0.965926,-0.258819,0.5,-0.866025,179452.378,194912.646,143120.12,175119.232,179610.463,9843.408,174516.548,0,1,1913.194,7930.214
47485,0,187532.734,18,6,6,1,-1.0,-0.0,0.5,-0.866025,184359.956,198851.69,144549.756,174679.537,179855.938,10465.698,177067.036,0,1,2838.587,7627.111
47486,0,191450.246,19,6,6,1,-0.965926,0.258819,0.5,-0.866025,187532.734,203232.708,148881.632,174207.914,180111.789,10949.193,180501.053,0,1,3770.986,7178.207
47487,0,194660.738,20,6,6,1,-0.866025,0.5,0.5,-0.866025,191450.246,206746.106,153545.084,173716.978,180365.174,10397.372,184263.366,0,1,4403.76,5993.612
47488,0,196104.482,21,6,6,1,-0.707107,0.707107,0.5,-0.866025,194660.738,210092.568,158155.064,173213.421,180609.91,9301.039,186803.443,0,1,4806.719,4494.32
47489,0,195480.386,22,6,6,1,-0.5,0.866025,0.5,-0.866025,196104.482,209859.75,161291.612,172630.584,180835.799,8775.562,186704.824,0,0,5340.052,3435.51
47490,0,193716.472,23,6,6,1,-0.258819,0.965926,0.5,-0.866025,195480.386,204812.496,162523.21,172031.444,181039.304,6640.074,187076.398,0,0,5119.932,1520.142
47491,0,190367.546,0,0,6,0,0.0,1.0,0.5,-0.866025,193716.472,198527.802,163545.582,171569.109,181224.978,4382.725,185984.821,0,0,4181.477,201.248
47492,0,185730.084,1,0,6,0,0.258819,0.965926,0.5,-0.866025,190367.546,193606.166,162199.614,171229.099,181384.633,3328.726,182401.358,0,0,3328.726,0.0
47493,0,176588.896,2,0,6,0,0.5,0.866025,0.5,-0.866025,185730.084,184574.97,154605.718,170900.929,181524.695,3971.673,172617.223,0,0,3971.673,0.0
47494,0,165656.82,3,0,6,0,0.707107,0.707107,0.5,-0.866025,176588.896,173100.608,145882.044,170568.176,181655.547,4024.485,161632.335,0,0,4024.485,0.0
47495,0,156570.866,4,0,6,0,0.866025,0.5,0.5,-0.866025,165656.82,162782.906,139040.536,170258.018,181773.254,4037.197,152533.669,0,0,4037.197,0.0
47496,0,150022.318,5,0,6,0,0.965926,0.258819,0.5,-0.866025,156570.866,154756.98,134503.514,169999.183,181877.601,3378.082,146644.236,0,0,3378.082,0.0
47497,0,145983.568,6,0,6,0,1.0,0.0,0.5,-0.866025,150022.318,149079.926,132523.96,169801.905,181969.975,3097.088,142886.48,0,0,3097.088,0.0
47498,0,144255.316,7,0,6,0,0.965926,-0.258819,0.5,-0.866025,145983.568,145442.354,132185.108,169672.89,182050.092,2886.927,141368.389,0,0,2886.927,0.0
47499,0,145444.604,8,0,6,0,0.866025,-0.5,0.5,-0.866025,144255.316,143500.712,135047.908,169623.43,182121.938,2970.919,142473.685,0,0,2970.919,0.0
47500,0,151676.986,9,0,6,0,0.707107,-0.707107,0.5,-0.866025,145444.604,142636.136,141966.368,169704.426,182183.823,3148.47,148528.516,0,0,3148.47,0.0
47501,0,161052.208,10,0,6,0,0.5,-0.866025,0.5,-0.866025,151676.986,143171.658,151714.868,170081.128,182241.625,3657.9,157394.308,0,0,3242.542,415.358
47502,0,170988.44,11,0,6,0,0.258819,-0.965926,0.5,-0.866025,161052.208,147111.86,158869.356,170826.151,182297.204,5435.379,165553.061,0,0,3237.914,2197.465
47503,0,177741.412,12,0,6,0,0.0,-1.0,0.5,-0.866025,170988.44,153938.132,161397.638,171821.008,182369.342,6890.915,170850.497,0,0,2507.786,4383.129
47504,0,182615.638,13,0,6,0,-0.258819,-0.965926,0.5,-0.866025,177741.412,161447.88,161824.09,172812.812,182466.626,8715.263,173900.375,0,0,2329.294,6385.969
47505,0,188241.69,14,0,6,0,-0.5,-0.866025,0.5,-0.866025,182615.638,167567.38,162892.724,173694.802,182590.385,9698.233,178543.457,0,0,2561.393,7136.84
47506,0,193074.108,15,0,6,0,-0.707107,-0.707107,0.5,-0.866025,188241.69,173655.764,164166.462,174556.231,182741.272,11069.676,182004.432,0,0,3276.44,7793.236
47507,0,198692.014,16,0,6,0,-0.866025,-0.5,0.5,-0.866025,193074.108,179452.378,166572.378,175365.329,182913.341,11859.02,186832.994,0,0,3814.023,8044.997
47508,0,204253.65,17,0,6,0,-0.965926,-0.258819,0.5,-0.866025,198692.014,184359.956,169420.952,176166.98,183104.529,12480.25,191773.4,0,1,4622.267,7857.983
47509,0,207318.606,18,0,6,0,-1.0,-0.0,0.5,-0.866025,204253.65,187532.734,172453.592,176995.884,183311.867,12716.776,194601.83,0,1,5133.997,7582.779
47510,0,209276.802,19,0,6,0,-0.965926,0.258819,0.5,-0.866025,207318.606,191450.246,176059.486,177820.296,183519.397,12690.962,196585.84,0,1,5364.188,7326.774
47511,0,210648.282,20,0,6,0,-0.866025,0.5,0.5,-0.866025,209276.802,194660.738,181225.248,178563.069,183717.119,12125.369,198522.913,0,1,5474.652,6650.717
47512,0,211654.286,21,0,6,0,-0.707107,0.707107,0.5,-0.866025,210648.282,196104.482,185885.2,179229.216,183892.256,11796.859,199857.427,0,1,5886.675,5910.184
47513,0,210703.586,22,0,6,0,-0.5,0.866025,0.5,-0.866025,211654.286,195480.386,188805.142,179877.125,184045.643,10205.058,200498.528,0,0,6116.575,4088.483
47514,0,207091.916,23,0,6,0,-0.258819,0.965926,0.5,-0.866025,210703.586,193716.472,188504.264,180511.425,184175.991,7646.763,199445.153,0,0,5570.179,2076.584
47515,0,202766.234,0,1,6,0,0.0,1.0,0.5,-0.866025,207091.916,190367.546,186006.366,181068.735,184286.632,4738.855,198027.379,0,0,4391.629,347.226
47516,0,197154.236,1,1,6,0,0.258819,0.965926,0.5,-0.866025,202766.234,185730.084,181887.09,181585.347,184386.393,3380.832,193773.404,0,0,3380.832,0.0
47517,0,186181.232,2,1,6,0,0.5,0.866025,0.5,-0.866025,197154.236,176588.896,170926.156,182061.353,184477.269,2532.48,183648.752,0,0,2532.48,0.0
47518,0,173705.062,3,1,6,0,0.707107,0.707107,0.5,-0.866025,186181.232,165656.82,158684.274,182461.034,184568.073,2261.777,171443.285,0,0,2261.777,0.0
47519,0,163573.29,4,1,6,0,0.866025,0.5,0.5,-0.866025,173705.062,156570.866,149146.3,182796.378,184657.483,2280.198,161293.092,0,0,2280.198,0.0
47520,0,156589.274,5,1,6,0,0.965926,0.258819,0.5,-0.866025,163573.29,150022.318,142825.992,183088.145,184743.357,2354.796,154234.478,0,0,2354.796,0.0
47521,0,151561.398,6,1,6,0,1.0,0.0,0.5,-0.866025,156589.274,145983.568,138568.076,183361.768,184825.282,2544.102,149017.296,0,0,2544.102,0.0
47522,0,148821.45,7,1,6,0,0.965926,-0.258819,0.5,-0.866025,151561.398,144255.316,137269.316,183594.178,184902.623,2703.312,146118.138,0,0,2703.312,0.0
47523,0,149687.644,8,1,6,0,0.866025,-0.5,0.5,-0.866025,148821.45,145444.604,138520.998,183784.434,184971.386,2836.646,146850.998,0,0,2836.646,0.0
47524,0,155367.21,9,1,6,0,0.707107,-0.707107,0.5,-0.866025,149687.644,151676.986,144186.928,183961.227,185037.854,2815.394,152551.816,0,0,2815.394,0.0
47525,0,164312.032,10,1,6,0,0.5,-0.866025,0.5,-0.866025,155367.21,161052.208,153489.04,184114.986,185104.403,3062.615,161249.417,0,0,2695.069,367.546
47526,0,174111.698,11,1,6,0,0.258819,-0.965926,0.5,-0.866025,164312.032,170988.44,161178.702,184250.812,185168.826,5253.789,168857.909,0,0,2519.928,2733.861
47527,0,180354.874,12,1,6,0,0.0,-1.0,0.5,-0.866025,174111.698,177741.412,165110.556,184380.948,185245.808,7398.71,172956.164,0,0,1711.395,5687.315
47528,0,185130.218,13,1,6,0,-0.258819,-0.965926,0.5,-0.866025,180354.874,182615.638,168206.022,184489.842,185336.548,8724.117,176406.101,0,0,1183.658,7540.459
47529,0,189574.688,14,1,6,0,-0.5,-0.866025,0.5,-0.866025,185130.218,188241.69,172652.158,184594.616,185437.287,10535.274,179039.414,0,0,1728.928,8806.346
47530,0,193632.618,15,1,6,0,-0.707107,-0.707107,0.5,-0.866025,189574.688,193074.108,177480.89,184650.158,185538.016,12958.903,180673.715,0,0,3345.688,9613.215
47531,0,197582.086,16,1,6,0,-0.866025,-0.5,0.5,-0.866025,193632.618,198692.014,183195.908,184673.429,185634.158,13854.216,183727.87,0,0,4263.351,9590.865
47532,0,202270.41,17,1,6,0,-0.965926,-0.258819,0.5,-0.866025,197582.086,204253.65,190784.908,184627.182,185719.79,13667.297,188603.113,0,1,4252.222,9415.075
47533,0,207029.124,18,1,6,0,-1.0,-0.0,0.5,-0.866025,202270.41,207318.606,197646.864,184544.547,185788.156,13597.694,193431.43,0,1,4099.491,9498.203
47534,0,210790.756,19,1,6,0,-0.965926,0.258819,0.5,-0.866025,207029.124,209276.802,202921.514,184532.485,185844.003,12730.2,198060.556,0,1,3839.666,8890.534
47535,0,216380.842,20,1,6,0,-0.866025,0.5,0.5,-0.866025,210790.756,210648.282,209378.962,184595.567,185890.843,11373.836,205007.006,0,1,3680.923,7692.913
47536,0,220517.592,21,1,6,0,-0.707107,0.707107,0.5,-0.866025,216380.842,211654.286,215312.044,184834.424,185932.521,9854.264,210663.328,0,1,3579.018,6275.246
47537,0,220370.386,22,1,6,0,-0.5,0.866025,0.5,-0.866025,220517.592,210703.586,215855.142,185203.728,185963.507,7896.153,212474.233,0,0,3262.674,4633.479
47538,0,216318.356,23,1,6,0,-0.258819,0.965926,0.5,-0.866025,220370.386,207091.916,212740.25,185606.511,185990.383,4986.736,211331.62,0,0,2762.625,2224.111
47539,0,210106.534,0,2,6,0,0.0,1.0,0.5,-0.866025,216318.356,202766.234,208151.58,185990.946,186011.681,2360.937,207745.597,0,0,2040.403,320.534
47540,0,204029.536,1,2,6,0,0.258819,0.965926,0.5,-0.866025,210106.534,197154.236,203126.318,186296.792,186023.318,2032.298,201997.238,0,0,2032.298,0.0
47541,0,191651.676,2,2,6,0,0.5,0.866025,0.5,-0.866025,204029.536,186181.232,190107.856,186583.263,186028.694,2694.386,188957.29,0,0,2694.386,0.0
47542,0,176800.94,3,2,6,0,0.707107,0.707107,0.5,-0.866025,191651.676,173705.062,175134.42,186811.198,186037.884,3465.734,173335.206,0,0,3465.734,0.0
47543,0,164906.578,4,2,6,0,0.866025,0.5,0.5,-0.866025,176800.94,163573.29,162819.63,186940.193,186047.803,4005.885,160900.693,0,0,4005.885,0.0
47544,0,156093.356,5,2,6,0,0.965926,0.258819,0.5,-0.866025,164906.578,156589.274,154825.316,186995.747,186060.226,4005.782,152087.574,0,0,4005.782,0.0
47545,0,150539.258,6,2,6,0,1.0,0.0,0.5,-0.866025,156093.356,151561.398,149131.146,186975.083,186067.773,4023.65,146515.608,0,0,4023.65,0.0
47546,0,147475.454,7,2,6,0,0.965926,-0.258819,0.5,-0.866025,150539.258,148821.45,145796.384,186932.494,186076.155,4213.62,143261.834,0,0,4213.62,0.0
47547,0,147007.448,8,2,6,0,0.866025,-0.5,0.5,-0.866025,147475.454,149687.644,146140.544,186876.411,186086.15,4495.493,142511.955,0,0,4495.493,0.0
47548,0,152471.41,9,2,6,0,0.707107,-0.707107,0.5,-0.866025,147007.448,155367.21,150738.674,186764.736,186091.31,4483.046,147988.364,0,0,4483.046,0.0
47549,0,160424.466,10,2,6,0,0.5,-0.866025,0.5,-0.866025,152471.41,164312.032,159343.618,186644.078,186101.624,4840.307,155584.159,0,0,4297.402,542.905
47550,0,169878.312,11,2,6,0,0.258819,-0.965926,0.5,-0.866025,160424.466,174111.698,168514.948,186482.096,186108.057,7222.742,162655.57,0,0,3824.097,3398.645
47551,0,177477.252,12,2,6,0,0.0,-1.0,0.5,-0.866025,169878.312,180354.874,174892.728,186305.705,186116.172,9648.869,167828.383,0,0,2884.221,6764.648
47552,0,184064.406,13,2,6,0,-0.258819,-0.965926,0.5,-0.866025,177477.252,185130.218,180920.652,186185.804,186131.557,11425.848,172638.558,0,0,2461.671,8964.177
47553,0,190828.51,14,2,6,0,-0.5,-0.866025,0.5,-0.866025,184064.406,189574.688,187882.17,186141.395,186150.269,13989.187,176839.323,0,0,3701.261,10287.926
47554,0,198196.04,15,2,6,0,-0.707107,-0.707107,0.5,-0.866025,190828.51,193632.618,195783.854,186193.638,186167.807,14655.654,183540.386,0,0,4223.275,10432.379
47555,0,206031.734,16,2,6,0,-0.866025,-0.5,0.5,-0.866025,198196.04,197582.086,204117.546,186383.78,186182.165,14227.596,191804.138,0,0,3956.878,10270.718
47556,0,214445.956,17,2,6,0,-0.965926,-0.258819,0.5,-0.866025,206031.734,202270.41,212040.694,186735.849,186193.559,13398.712,201047.244,0,1,3109.202,10289.51
47557,0,222120.464,18,2,6,0,-1.0,-0.0,0.5,-0.866025,214445.956,207029.124,218961.624,187243.163,186207.876,12649.256,209471.208,0,1,2386.523,10262.733
47558,0,229592.712,19,2,6,0,-0.965926,0.258819,0.5,-0.866025,222120.464,210790.756,225258.058,187871.969,186226.679,12594.838,216997.874,1,1,2383.733,10211.105
47559,0,237681.944,20,2,6,0,-0.866025,0.5,0.5,-0.866025,229592.712,216380.842,231718.27,188655.384,186252.481,12556.56,225125.384,1,1,2737.572,9818.988
47560,0,242860.65,21,2,6,0,-0.707107,0.707107,0.5,-0.866025,237681.944,220517.592,235124.128,189542.93,186287.979,12181.456,230679.194,1,1,3348.415,8833.041
47561,0,243426.312,22,2,6,0,-0.5,0.866025,0.5,-0.866025,242860.65,220370.386,234450.902,190473.891,186334.029,10289.988,233136.324,1,0,3720.899,6569.089
47562,0,238711.564,23,2,6,0,-0.258819,0.965926,0.5,-0.866025,243426.312,216318.356,229513.794,191434.554,186387.454,6240.89,232470.674,1,0,3455.649,2785.241
47563,0,229635.028,0,3,6,0,0.0,1.0,0.5,-0.866025,238711.564,210106.534,222804.856,192367.605,186442.203,3102.919,226532.109,1,0,2755.24,347.679
47564,0,221296.284,1,3,6,0,0.258819,0.965926,0.5,-0.866025,229635.028,204029.536,215930.424,193181.292,186482.859,3429.654,217866.63,0,0,3429.654,0.0
47565,0,206178.918,2,3,6,0,0.5,0.866025,0.5,-0.866025,221296.284,191651.676,201195.592,193900.74,186514.798,4337.771,201841.147,0,0,4337.771,0.0
47566,0,189577.256,3,3,6,0,0.707107,0.707107,0.5,-0.866025,206178.918,176800.94,185699.668,194506.041,186544.461,4805.539,184771.717,0,0,4805.539,0.0
47567,0,175932.302,4,3,6,0,0.866025,0.5,0.5,-0.866025,189577.256,164906.578,172509.096,195038.388,186567.542,4685.032,171247.27,0,0,4685.032,0.0
47568,0,165895.322,5,3,6,0,0.965926,0.258819,0.5,-0.866025,175932.302,156093.356,163120.006,195497.793,186587.918,4360.093,161535.229,0,0,4360.093,0.0
47569,0,159132.324,6,3,6,0,1.0,0.0,0.5,-0.866025,165895.322,150539.258,156684.248,195906.208,186604.438,4167.469,154964.855,0,0,4167.469,0.0
47570,0,154893.158,7,3,6,0,0.965926,-0.258819,0.5,-0.866025,159132.324,147475.454,152914.906,196264.253,186619.01,3449.922,151443.236,0,0,3449.922,0.0
47571,0,154247.428,8,3,6,0,0.866025,-0.5,0.5,-0.866025,154893.158,147007.448,152728.776,196573.324,186630.785,2783.057,151464.371,0,0,2783.057,0.0
47572,0,158057.698,9,3,6,0,0.707107,-0.707107,0.5,-0.866025,154247.428,152471.41,157023.746,196874.99,186639.825,2526.526,155531.172,0,0,2520.731,5.795
47573,0,166227.684,10,3,6,0,0.5,-0.866025,0.5,-0.866025,158057.698,160424.466,165413.146,197107.752,186645.979,2861.643,163366.041,0,0,2250.674,610.969
47574,0,177283.904,11,3,6,0,0.258819,-0.965926,0.5,-0.866025,166227.684,169878.312,175101.42,197349.552,186650.828,5468.491,171815.413,0,0,1864.677,3603.814
47575,0,186775.88,12,3,6,0,0.0,-1.0,0.5,-0.866025,177283.904,177477.252,182959.544,197658.119,186663.819,8684.29,178091.59,0,0,1366.62,7317.67
47576,0,196341.276,13,3,6,0,-0.258819,-0.965926,0.5,-0.866025,186775.88,184064.406,189850.25,198045.562,186686.535,10070.397,186270.879,0,0,773.025,9297.372
47577,0,206704.492,14,3,6,0,-0.5,-0.866025,0.5,-0.866025,196341.276,190828.51,196986.27,198557.098,186725.172,10834.884,195869.608,0,0,422.046,10412.838
47578,0,217430.32,15,3,6,0,-0.707107,-0.707107,0.5,-0.866025,206704.492,198196.04,204654.518,199218.597,186783.019,11063.098,206367.222,0,0,261.381,10801.717
47579,0,228226.928,16,3,6,0,-0.866025,-0.5,0.5,-0.866025,217430.32,206031.734,212872.042,200020.025,186859.065,11000.044,217226.884,1,0,307.688,10692.356
47580,0,238385.4,17,3,6,0,-0.965926,-0.258819,0.5,-0.866025,228226.928,214445.956,220288.984,200944.825,186950.463,11207.596,227177.804,1,1,454.574,10753.022
47581,0,246600.264,18,3,6,0,-1.0,-0.0,0.5,-0.866025,238385.4,222120.464,225775.2,201942.302,187058.18,10821.232,235779.032,1,1,620.617,10200.615
47582,0,253442.658,19,3,6,0,-0.965926,0.258819,0.5,-0.866025,246600.264,229592.712,230490.616,202962.294,187182.139,10462.482,242980.176,1,1,806.208,9656.274
47583,0,258152.288,20,3,6,0,-0.866025,0.5,0.5,-0.866025,253442.658,237681.944,233433.858,203956.041,187318.758,9309.987,248842.301,1,1,930.59,8379.397
47584,0,259481.266,21,3,6,0,-0.707107,0.707107,0.5,-0.866025,258152.288,242860.65,234712.578,204808.972,187465.891,7301.747,252179.519,1,1,1039.074,6262.673
47585,0,255223.58,22,3,6,0,-0.5,0.866025,0.5,-0.866025,259481.266,243426.312,231327.876,205501.498,187613.324,4692.027,250531.553,1,0,987.823,3704.204
47586,0,247622.782,23,3,6,0,-0.258819,0.965926,0.5,-0.866025,255223.58,238711.564,226019.4,205993.051,187755.56,2362.489,245260.293,1,0,1036.769,1325.72
47587,0,238233.708,0,4,6,0,0.0,1.0,0.5,-0.866025,247622.782,229635.028,220549.822,206364.352,187884.152,998.594,237235.114,1,0,833.227,165.367
47588,0,229854.194,1,4,6,0,0.258819,0.965926,0.5,-0.866025,238233.708,221296.284,213876.766,206722.63,187989.413,926.475,228927.719,1,0,926.475,0.0
47589,0,214961.89,2,4,6,0,0.5,0.866025,0.5,-0.866025,229854.194,206178.918,200745.634,207079.21,188084.517,962.867,213999.023,0,0,962.867,0.0
47590,0,198258.498,3,4,6,0,0.707107,0.707107,0.5,-0.866025,214961.89,189577.256,186249.784,207445.167,188169.137,821.167,197437.331,0,0,821.167,0.0
47591,0,184731.664,4,4,6,0,0.866025,0.5,0.5,-0.866025,198258.498,175932.302,173678.78,207806.885,188240.618,722.711,184008.953,0,0,722.711,0.0
47592,0,173884.012,5,4,6,0,0.965926,0.258819,0.5,-0.866025,184731.664,165895.322,164541.4,208173.525,188306.409,695.541,173188.471,0,0,695.541,0.0
47593,0,166796.862,6,4,6,0,1.0,0.0,0.5,-0.866025,173884.012,159132.324,158372.396,208506.387,188362.02,655.68,166141.182,0,0,655.68,0.0
47594,0,162111.996,7,4,6,0,0.965926,-0.258819,0.5,-0.866025,166796.862,154893.158,154723.562,208825.743,188412.165,756.171,161355.825,0,0,756.171,0.0
47595,0,161085.984,8,4,6,0,0.866025,-0.5,0.5,-0.866025,162111.996,154247.428,154594.204,209126.528,188456.144,868.551,160217.433,0,0,868.551,0.0
47596,0,164640.756,9,4,6,0,0.707107,-0.707107,0.5,-0.866025,161085.984,158057.698,159075.23,209411.468,188494.786,621.3,164019.456,0,0,621.3,0.0
47597,0,171769.594,10,4,6,0,0.5,-0.866025,0.5,-0.866025,164640.756,166227.684,167029.578,209685.762,188527.914,824.524,170945.07,0,0,465.519,359.005
47598,0,180880.254,11,4,6,0,0.258819,-0.965926,0.5,-0.866025,171769.594,177283.904,176697.722,209916.675,188556.128,2274.997,178605.257,0,0,449.439,1825.558
47599,0,190071.078,12,4,6,0,0.0,-1.0,0.5,-0.866025,180880.254,186775.88,185134.308,210066.523,188581.024,4147.566,185923.512,0,0,301.821,3845.745
47600,0,198170.798,13,4,6,0,-0.258819,-0.965926,0.5,-0.866025,190071.078,196341.276,193282.698,210203.823,188610.41,5537.003,192633.795,0,0,151.523,5385.48
47601,0,206159.176,14,4,6,0,-0.5,-0.866025,0.5,-0.866025,198170.798,206704.492,202387.782,210280.053,188639.506,7112.553,199046.623,0,0,190.5,6922.053
47602,0,214154.022,15,4,6,0,-0.707107,-0.707107,0.5,-0.866025,206159.176,217430.32,211293.33,210257.331,188661.954,7289.433,206864.589,0,0,287.54,7001.893
47603,0,221683.73,16,4,6,0,-0.866025,-0.5,0.5,-0.866025,214154.022,228226.928,218950.004,210120.819,188678.982,8192.445,213491.285,0,0,439.128,7753.317
47604,0,228315.536,17,4,6,0,-0.965926,-0.258819,0.5,-0.866025,221683.73,238385.4,225579.264,209848.186,188695.254,8066.643,220248.893,1,1,542.731,7523.912
47605,0,231616.596,18,4,6,0,-1.0,-0.0,0.5,-0.866025,228315.536,246600.264,229432.694,209428.608,188711.542,8020.94,223595.656,1,1,634.077,7386.863
47606,0,233323.52,19,4,6,0,-0.965926,0.258819,0.5,-0.866025,231616.596,253442.658,229930.182,208804.288,188724.541,7544.405,225779.115,1,1,768.993,6775.412
47607,0,234305.19,20,4,6,0,-0.866025,0.5,0.5,-0.866025,233323.52,258152.288,229795.908,207965.991,188744.74,6161.161,228144.029,1,1,1029.738,5131.423
47608,0,232892.902,21,4,6,0,-0.707107,0.707107,0.5,-0.866025,234305.19,259481.266,227426.634,206972.362,188771.581,4801.473,228091.429,1,1,1367.504,3433.969
47609,0,226543.726,22,4,6,0,-0.5,0.866025,0.5,-0.866025,232892.902,255223.58,221926.456,205864.513,188804.118,3353.599,223190.127,1,0,1582.24,1771.359
47610,0,218691.3,23,4,6,0,-0.258819,0.965926,0.5,-0.866025,226543.726,247622.782,215884.414,204669.519,188831.602,2420.152,216271.148,0,0,1635.749,784.403
47611,0,211693.07,0,5,6,1,0.0,1.0,0.5,-0.866025,218691.3,238233.708,209678.468,203464.041,188848.309,1716.111,209976.959,0,0,1615.909,100.202
