timestamp,pjm_load_mw,wind_generation_mw,solar_generation_mw,hour,day_of_week,day_of_month,month,quarter,year,is_weekend,season,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,lag_1,lag_24,lag_168,rolling_mean_24,rolling_std_24,rolling_mean_168,rolling_std_168,total_renewable_mw,renewable_ratio,net_load,wind_share,solar_share,high_demand_flag,low_renewable_flag,peak_hour_flag
2022-07-24 19:00:00,270085.512,3214.184,3405.698,19,6,24,7,3,2022,1,summer,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,263284.45,259041.08,220284.09,216958.938,37031.81,226548.619,40031.955,6619.882,0.02451,263465.63,0.485535,0.514465,1,0,1
2022-07-24 20:00:00,275973.3,3312.357,3032.677,20,6,24,7,3,2022,1,summer,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,270085.512,264389.214,222324.882,217419.123,37615.911,226845.056,40168.625,6345.034,0.022991,269628.266,0.522039,0.477961,1,0,1
2022-07-24 21:00:00,278990.782,3247.682,2778.203,21,6,24,7,3,2022,1,summer,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,275973.3,267616.048,223358.356,217901.793,38283.903,227164.391,40344.287,6025.885,0.021599,272964.897,0.538955,0.461045,1,0,1
2022-07-24 22:00:00,277551.238,3822.293,1774.71,22,6,24,7,3,2022,1,summer,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,278990.782,264725.42,221416.31,218375.741,38960.846,227495.537,40539.53,5597.003,0.020166,271954.235,0.682918,0.317082,1,0,0
2022-07-24 23:00:00,271197.65,4249.389,440.673,23,6,24,7,3,2022,1,summer,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,277551.238,255612.44,217137.164,218910.15,39674.369,227829.673,40718.988,4690.062,0.017294,266507.588,0.906041,0.093959,1,0,0
2022-07-25 00:00:00,262929.068,3713.072,8.212,0,0,25,7,3,2022,0,summer,0.0,1.0,0.0,1.0,1.2246467991473532e-16,-1.0,271197.65,245291.326,213441.91,219559.533,40390.87,228151.462,40846.628,3721.284,0.014153,259207.784,0.997793,0.002207,1,0,0
2022-07-25 01:00:00,254127.428,3667.695,0.0,1,0,25,7,3,2022,0,summer,0.25881904510252074,0.9659258262890683,0.0,1.0,1.2246467991473532e-16,-1.0,262929.068,236181.342,208594.312,220294.439,41008.112,228446.028,40917.865,3667.695,0.014433,250459.733,1.0,0.0,1,0,0
2022-07-25 02:00:00,240221.18,3931.1,0.0,2,0,25,7,3,2022,0,summer,0.49999999999999994,0.8660254037844387,0.0,1.0,1.2246467991473532e-16,-1.0,254127.428,223032.38,198598.29,221042.193,41452.193,228717.059,40936.27,3931.1,0.016365,236290.08,1.0,0.0,1,0,0
2022-07-25 03:00:00,224888.152,3785.404,0.0,3,0,25,7,3,2022,0,summer,0.7071067811865476,0.7071067811865476,0.0,1.0,1.2246467991473532e-16,-1.0,240221.18,208582.122,186654.084,221758.393,41628.509,228964.814,40879.151,3785.404,0.016832,221102.748,1.0,0.0,1,0,0
2022-07-25 04:00:00,211183.586,3605.143,0.0,4,0,25,7,3,2022,0,summer,0.8660254037844386,0.5000000000000001,0.0,1.0,1.2246467991473532e-16,-1.0,224888.152,195257.552,175933.582,222437.811,41540.888,229192.398,40749.186,3605.143,0.017071,207578.443,1.0,0.0,0,0,0
2022-07-25 05:00:00,200749.656,3696.15,0.0,5,0,25,7,3,2022,0,summer,0.9659258262890683,0.25881904510252074,0.0,1.0,1.2246467991473532e-16,-1.0,211183.586,184674.49,168359.018,223101.396,41227.424,229402.219,40564.746,3696.15,0.018412,197053.506,1.0,0.0,0,0,0
2022-07-25 06:00:00,193217.028,3524.682,0.0,6,0,25,7,3,2022,0,summer,1.0,6.123233995736766e-17,0.0,1.0,1.2246467991473532e-16,-1.0,200749.656,176811.656,163472.462,223771.194,40725.206,229595.021,40350.564,3524.682,0.018242,189692.346,1.0,0.0,0,0,0
2022-07-25 07:00:00,188326.476,3020.128,0.0,7,0,25,7,3,2022,0,summer,0.9659258262890683,-0.25881904510252063,0.0,1.0,1.2246467991473532e-16,-1.0,193217.028,170949.422,160965.892,224454.751,40063.576,229772.072,40124.666,3020.128,0.016037,185306.348,1.0,0.0,0,0,0
2022-07-25 08:00:00,187021.106,2591.027,0.0,8,0,25,7,3,2022,0,summer,0.8660254037844387,-0.4999999999999998,0.0,1.0,1.2246467991473532e-16,-1.0,188326.476,167078.026,162011.332,225178.795,39238.593,229934.932,39899.958,2591.027,0.013854,184430.079,1.0,0.0,0,0,0
2022-07-25 09:00:00,191393.418,2327.783,0.0,9,0,25,7,3,2022,0,summer,0.7071067811865476,-0.7071067811865475,0.0,1.0,1.2246467991473532e-16,-1.0,187021.106,165239.222,168044.496,226009.757,38196.722,230083.8,39692.372,2327.783,0.012162,189065.635,1.0,0.0,0,0,0
2022-07-25 10:00:00,198468.244,1989.552,110.602,10,0,25,7,3,2022,0,summer,0.49999999999999994,-0.8660254037844387,0.0,1.0,1.2246467991473532e-16,-1.0,191393.418,164808.334,177581.002,227099.515,36794.747,230222.782,39515.383,2100.154,0.010582,196368.09,0.947336,0.052664,0,0,0
2022-07-25 11:00:00,208252.232,1984.503,1013.679,11,0,25,7,3,2022,0,summer,0.258819045102521,-0.9659258262890682,0.0,1.0,1.2246467991473532e-16,-1.0,198468.244,170784.88,188583.196,228502.011,34990.97,230347.11,39382.193,2998.182,0.014397,205254.05,0.661902,0.338098,0,0,0
2022-07-25 12:00:00,219790.222,1729.073,2236.962,12,0,25,7,3,2022,0,summer,1.2246467991473532e-16,-1.0,0.0,1.0,1.2246467991473532e-16,-1.0,208252.232,182955.33,199059.558,230063.151,33169.468,230464.188,39286.982,3966.035,0.018045,215824.187,0.43597,0.56403,0,0,0
2022-07-25 13:00:00,230691.524,1283.0,3025.655,13,0,25,7,3,2022,0,summer,-0.2588190451025208,-0.9659258262890683,0.0,1.0,1.2246467991473532e-16,-1.0,219790.222,197705.394,209756.52,231597.938,31777.206,230587.585,39220.65,4308.655,0.018677,226382.869,0.297773,0.702227,1,0,0
2022-07-25 14:00:00,241847.938,922.975,3312.598,14,0,25,7,3,2022,0,summer,-0.4999999999999997,-0.8660254037844388,0.0,1.0,1.2246467991473532e-16,-1.0,230691.524,214453.146,221270.766,232972.36,30985.05,230712.198,39187.511,4235.573,0.017513,237612.365,0.21791,0.78209,1,0,0
2022-07-25 15:00:00,251351.002,710.872,3385.267,15,0,25,7,3,2022,0,summer,-0.7071067811865471,-0.7071067811865479,0.0,1.0,1.2246467991473532e-16,-1.0,241847.938,229708.276,232139.692,234113.81,30785.755,230834.681,39189.967,4096.139,0.016296,247254.863,0.173547,0.826453,1,0,0
2022-07-25 16:00:00,257826.308,618.289,3415.123,16,0,25,7,3,2022,0,summer,-0.8660254037844385,-0.5000000000000004,0.0,1.0,1.2246467991473532e-16,-1.0,251351.002,243700.724,241952.91,235015.59,30959.987,230949.034,39221.624,4033.412,0.015644,253792.896,0.153292,0.846708,1,0,0
2022-07-25 17:00:00,262274.6,599.056,3265.814,17,0,25,7,3,2022,0,summer,-0.9659258262890683,-0.25881904510252063,0.0,1.0,1.2246467991473532e-16,-1.0,257826.308,255132.248,251363.888,235604.156,31252.389,231043.519,39267.111,3864.87,0.014736,258409.73,0.155,0.845,1,0,1
2022-07-25 18:00:00,264817.032,656.156,2992.381,18,0,25,7,3,2022,0,summer,-1.0,-1.8369701987210297e-16,0.0,1.0,1.2246467991473532e-16,-1.0,262274.6,263284.45,257650.322,235901.754,31470.173,231108.463,39309.665,3648.537,0.013778,261168.495,0.179841,0.820159,1,0,1
2022-07-25 19:00:00,264699.078,771.132,2549.327,19,0,25,7,3,2022,0,summer,-0.9659258262890684,0.2588190451025203,0.0,1.0,1.2246467991473532e-16,-1.0,264817.032,270085.512,261605.552,235965.612,31527.175,231151.122,39342.321,3320.459,0.012544,261378.619,0.232237,0.767763,1,0,1
2022-07-25 20:00:00,262736.674,1017.5,1678.9,20,0,25,7,3,2022,0,summer,-0.8660254037844386,0.5000000000000001,0.0,1.0,1.2246467991473532e-16,-1.0,264699.078,275973.3,263855.158,235741.177,31301.852,231169.536,39357.292,2696.4,0.010263,260040.274,0.377355,0.622645,1,0,1
2022-07-25 21:00:00,261478.87,1000.78,760.505,21,0,25,7,3,2022,0,summer,-0.7071067811865477,0.7071067811865474,0.0,1.0,1.2246467991473532e-16,-1.0,262736.674,278990.782,263102.448,235189.651,30698.925,231162.879,39351.856,1761.285,0.006736,259717.585,0.56821,0.43179,1,0,1
2022-07-25 22:00:00,257037.658,743.243,468.854,22,0,25,7,3,2022,0,summer,-0.5000000000000004,0.8660254037844384,0.0,1.0,1.2246467991473532e-16,-1.0,261478.87,277551.238,259320.876,234459.988,29845.422,231153.214,39344.21,1212.097,0.004716,255825.561,0.613188,0.386812,1,1,0
2022-07-25 23:00:00,248255.37,567.121,192.89,23,0,25,7,3,2022,0,summer,-0.25881904510252157,0.9659258262890681,0.0,1.0,1.2246467991473532e-16,-1.0,257037.658,271197.65,252788.568,233605.255,28877.142,231139.624,39334.871,760.011,0.003061,247495.359,0.746201,0.253799,1,1,0
2022-07-26 00:00:00,239601.576,463.253,9.626,0,1,26,7,3,2022,0,summer,0.0,1.0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,248255.37,262929.068,243906.038,232649.327,27982.77,231112.641,39321.563,472.879,0.001974,239128.697,0.979644,0.020356,1,1,0
2022-07-26 01:00:00,231136.126,523.558,0.0,1,1,26,7,3,2022,0,summer,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,239601.576,254127.428,234541.98,231677.348,27311.206,231087.019,39314.62,523.558,0.002265,230612.568,1.0,0.0,1,1,0
2022-07-26 02:00:00,216303.834,670.166,0.0,2,1,26,7,3,2022,0,summer,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,231136.126,240221.18,220378.818,230719.377,26907.178,231066.746,39313.712,670.166,0.003098,215633.668,1.0,0.0,0,1,0
2022-07-26 03:00:00,200624.872,664.885,0.0,3,1,26,7,3,2022,0,summer,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,216303.834,224888.152,203411.114,229722.821,26979.62,231042.49,39321.555,664.885,0.003314,199959.987,1.0,0.0,0,1,0
2022-07-26 04:00:00,187670.22,668.097,0.0,4,1,26,7,3,2022,0,summer,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,200624.872,211183.586,189229.418,228711.851,27589.54,231025.905,39333.791,668.097,0.00356,187002.123,1.0,0.0,0,1,0
2022-07-26 05:00:00,177423.928,749.372,0.0,5,1,26,7,3,2022,0,summer,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,187670.22,200749.656,178889.54,227732.128,28593.796,231016.624,39343.835,749.372,0.004224,176674.556,1.0,0.0,0,1,0
2022-07-26 06:00:00,170239.452,942.716,0.0,6,1,26,7,3,2022,0,summer,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,177423.928,193217.028,171578.78,226760.222,29862.682,231007.9,39355.553,942.716,0.005538,169296.736,1.0,0.0,0,1,0
2022-07-26 07:00:00,165780.234,820.613,0.0,7,1,26,7,3,2022,0,summer,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,170239.452,188326.476,166906.384,225802.823,31258.444,230999.928,39367.724,820.613,0.00495,164959.621,1.0,0.0,0,1,0
2022-07-26 08:00:00,164566.714,691.577,0.0,8,1,26,7,3,2022,0,summer,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,165780.234,187021.106,165935.746,224863.397,32677.223,230993.225,39378.731,691.577,0.004202,163875.137,1.0,0.0,0,1,0
2022-07-26 09:00:00,168891.054,780.85,0.0,9,1,26,7,3,2022,0,summer,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,164566.714,191393.418,170659.542,223927.797,34040.334,230985.076,39392.333,780.85,0.004623,168110.204,1.0,0.0,0,1,0
2022-07-26 10:00:00,176648.86,922.832,77.667,10,1,26,7,3,2022,0,summer,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,168891.054,198468.244,178649.818,222990.198,35213.233,230974.549,39408.685,1000.499,0.005664,175648.361,0.922372,0.077628,0,1,0
2022-07-26 11:00:00,185440.662,800.359,701.116,11,1,26,7,3,2022,0,summer,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,176648.86,208252.232,190821.186,222081.057,36104.986,230962.639,39424.796,1501.475,0.008097,183939.187,0.533049,0.466951,0,0,0
2022-07-26 12:00:00,193607.224,663.336,1604.353,12,1,26,7,3,2022,0,summer,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,185440.662,219790.222,203646.812,221130.575,36751.009,230930.612,39459.563,2267.689,0.011713,191339.535,0.292516,0.707484,0,0,0
2022-07-26 13:00:00,200610.88,371.564,1860.448,13,1,26,7,3,2022,0,summer,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,193607.224,230691.524,215920.064,220039.617,37160.941,230870.852,39508.409,2232.012,0.011126,198378.868,0.16647,0.83353,0,0,0
2022-07-26 14:00:00,207904.784,282.75,2130.199,14,1,26,7,3,2022,0,summer,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,200610.88,241847.938,228403.274,218786.257,37287.601,230779.726,39560.409,2412.949,0.011606,205491.835,0.11718,0.88282,0,0,0
2022-07-26 15:00:00,214708.316,242.135,2267.946,15,1,26,7,3,2022,0,summer,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,207904.784,251351.002,240769.72,217371.959,37028.887,230657.711,39599.143,2510.081,0.011691,212198.235,0.096465,0.903535,0,0,0
2022-07-26 16:00:00,220040.118,220.016,2276.693,16,1,26,7,3,2022,0,summer,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,214708.316,257826.308,252569.26,215845.18,36345.505,230502.584,39610.271,2496.709,0.011347,217543.409,0.088122,0.911878,0,0,0
2022-07-26 17:00:00,224186.624,255.998,2233.044,17,1,26,7,3,2022,0,summer,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,220040.118,262274.6,262723.714,214270.756,35296.122,230308.958,39581.425,2489.042,0.011103,221697.582,0.10285,0.89715,0,0,1
2022-07-26 18:00:00,227014.602,351.491,1932.213,18,1,26,7,3,2022,0,summer,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,224186.624,264817.032,270362.576,212683.757,33931.978,230079.571,39504.499,2283.704,0.01006,224730.898,0.153913,0.846087,1,0,1
2022-07-26 19:00:00,228934.456,456.53,1514.614,19,1,26,7,3,2022,0,summer,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,227014.602,264699.078,276630.884,211108.655,32314.245,229821.547,39381.922,1971.144,0.00861,226963.312,0.231607,0.768393,1,0,1
2022-07-26 20:00:00,230390.654,255.944,1146.922,20,1,26,7,3,2022,0,summer,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,228934.456,262736.674,280625.608,209618.463,30587.021,229537.64,39215.016,1402.866,0.006089,228987.788,0.182444,0.817556,1,0,1
2022-07-26 21:00:00,231796.254,187.352,775.963,21,1,26,7,3,2022,0,summer,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,230390.654,261478.87,283281.746,208270.712,28881.89,229238.622,39015.341,963.315,0.004156,230832.939,0.194487,0.805513,1,1,1
2022-07-26 22:00:00,229413.166,148.823,426.214,22,1,26,7,3,2022,0,summer,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,231796.254,257037.658,280883.856,207033.936,27161.215,228932.161,38791.197,575.037,0.002507,228838.129,0.258806,0.741194,1,1,0
2022-07-26 23:00:00,223423.14,192.697,145.523,23,1,26,7,3,2022,0,summer,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,229413.166,248255.37,274536.326,205882.916,25555.674,228625.788,38582.368,338.22,0.001514,223084.92,0.569739,0.430261,0,1,0
2022-07-27 00:00:00,218083.206,408.178,7.96,0,2,27,7,3,2022,0,summer,0.0,1.0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,223423.14,239601.576,262461.338,204848.24,24290.568,228321.543,38420.325,416.138,0.001908,217667.068,0.980872,0.019128,0,1,0
2022-07-27 01:00:00,212596.8,517.78,0.0,1,2,27,7,3,2022,0,summer,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,218083.206,231136.126,251533.448,203951.641,23370.955,228057.387,38337.161,517.78,0.002436,212079.02,1.0,0.0,0,1,0
2022-07-27 02:00:00,200688.916,465.06,0.0,2,2,27,7,3,2022,0,summer,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,212596.8,216303.834,235229.392,203179.169,22758.019,227825.621,38312.224,465.06,0.002317,200223.856,1.0,0.0,0,1,0
2022-07-27 03:00:00,187097.044,467.753,0.0,3,2,27,7,3,2022,0,summer,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,200688.916,200624.872,216939.128,202528.547,22596.132,227620.023,38364.583,467.753,0.0025,186629.291,1.0,0.0,0,1,0
2022-07-27 04:00:00,175390.582,542.588,0.0,4,2,27,7,3,2022,0,summer,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,187097.044,187670.22,201653.174,201964.888,22804.355,227442.392,38482.53,542.588,0.003094,174847.994,1.0,0.0,0,1,0
2022-07-27 05:00:00,166644.058,574.806,0.0,5,2,27,7,3,2022,0,summer,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,175390.582,177423.928,189930.952,201453.236,23252.688,227286.067,38639.995,574.806,0.003449,166069.252,1.0,0.0,0,1,0
2022-07-27 06:00:00,161350.208,660.553,0.0,6,2,27,7,3,2022,0,summer,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,166644.058,170239.452,181694.036,201004.075,23809.95,227147.454,38815.121,660.553,0.004094,160689.655,1.0,0.0,0,1,0
2022-07-27 07:00:00,158125.568,596.713,0.0,7,2,27,7,3,2022,0,summer,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,161350.208,165780.234,176153.01,200633.69,24348.685,227026.36,38988.085,596.713,0.003774,157528.855,1.0,0.0,0,1,0
2022-07-27 08:00:00,158567.942,666.116,0.0,8,2,27,7,3,2022,0,summer,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,158125.568,164566.714,174667.59,200314.745,24848.155,226919.054,39152.417,666.116,0.004201,157901.826,1.0,0.0,0,1,0
2022-07-27 09:00:00,164259.134,684.437,0.0,9,2,27,7,3,2022,0,summer,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,158567.942,168891.054,178548.806,200064.797,25233.669,226823.223,39299.619,684.437,0.004167,163574.697,1.0,0.0,0,1,0
2022-07-27 10:00:00,173601.996,654.928,73.51,10,2,27,7,3,2022,0,summer,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,164259.134,176648.86,186316.656,199871.8,25487.794,226738.165,39419.29,728.438,0.004196,172873.558,0.899085,0.100915,0,1,0
2022-07-27 11:00:00,184067.332,887.586,520.899,11,2,27,7,3,2022,0,summer,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,173601.996,185440.662,199703.122,199744.847,25610.442,226662.483,39508.928,1408.485,0.007652,182658.847,0.630171,0.369829,0,0,0
2022-07-27 12:00:00,193712.108,991.533,1385.603,12,2,27,7,3,2022,0,summer,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,184067.332,193607.224,215058.246,199687.625,25643.851,226569.412,39590.658,2377.136,0.012271,191334.972,0.417112,0.582888,0,0,0
2022-07-27 13:00:00,203648.536,1167.215,2175.887,13,2,27,7,3,2022,0,summer,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,193712.108,200610.88,230787.684,199691.995,25642.823,226442.352,39661.588,3343.102,0.016416,200305.434,0.349141,0.650859,0,0,0
2022-07-27 14:00:00,213727.762,1597.518,2582.339,14,2,27,7,3,2022,0,summer,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,203648.536,207904.784,247110.746,199818.564,25654.54,226280.81,39698.812,4179.857,0.019557,209547.905,0.382194,0.617806,0,0,0
2022-07-27 15:00:00,223655.468,1873.293,2850.347,15,2,27,7,3,2022,0,summer,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,213727.762,214708.316,261295.89,200061.188,25757.197,226082.101,39677.594,4723.64,0.02112,218931.828,0.396578,0.603422,0,0,0
2022-07-27 16:00:00,232451.074,2018.634,2910.173,16,2,27,7,3,2022,0,summer,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,223655.468,220040.118,273642.42,200433.986,26029.801,225858.051,39584.281,4928.807,0.021204,227522.267,0.409558,0.590442,1,0,0
2022-07-27 17:00:00,241278.108,1970.871,2791.173,17,2,27,7,3,2022,0,summer,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,232451.074,224186.624,282589.674,200951.11,26532.596,225612.865,39414.751,4762.044,0.019737,236516.064,0.413871,0.586129,1,0,1
2022-07-27 18:00:00,248689.868,1873.02,2565.898,18,2,27,7,3,2022,0,summer,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,241278.108,227014.602,288664.478,201663.255,27363.064,225366.962,39186.723,4438.918,0.017849,244250.95,0.421954,0.578046,1,0,1
2022-07-27 19:00:00,251650.24,1959.131,1974.421,19,2,27,7,3,2022,0,summer,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,248689.868,228934.456,291385.64,202566.391,28518.218,225129.018,38922.125,3933.552,0.015631,247716.688,0.498056,0.501944,1,0,1
2022-07-27 20:00:00,254312.964,2113.349,1646.435,20,2,27,7,3,2022,0,summer,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,251650.24,230390.654,294458.94,203512.882,29728.899,224892.498,38638.479,3759.784,0.014784,250553.18,0.562093,0.437907,1,0,1
2022-07-27 21:00:00,255905.87,2250.984,1375.904,21,2,27,7,3,2022,0,summer,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,254312.964,231796.254,295431.31,204509.645,30987.745,224653.534,38330.414,3626.888,0.014173,252278.982,0.620638,0.379362,1,0,1
2022-07-27 22:00:00,253784.388,2315.478,750.292,22,2,27,7,3,2022,0,summer,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,255905.87,229413.166,293507.424,205514.212,32222.25,224418.263,38015.268,3065.77,0.01208,250718.618,0.755268,0.244732,1,0,0
2022-07-27 23:00:00,247674.68,2332.553,238.642,23,2,27,7,3,2022,0,summer,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,253784.388,223423.14,286612.738,206529.68,33324.58,224181.817,37707.099,2571.195,0.010381,245103.485,0.907186,0.092814,1,0,0
2022-07-28 00:00:00,240926.49,2098.33,13.504,0,3,28,7,3,2022,0,summer,0.0,1.0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,247674.68,218083.206,275500.918,207540.16,34178.258,223950.043,37441.376,2111.834,0.008765,238814.656,0.993606,0.006394,1,0,0
2022-07-28 01:00:00,233378.418,2282.042,0.0,1,3,28,7,3,2022,0,summer,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,240926.49,212596.8,264951.444,208491.964,34771.533,223744.242,37251.998,2282.042,0.009778,231096.376,1.0,0.0,1,0,0
2022-07-28 02:00:00,219206.244,2736.305,0.0,2,3,28,7,3,2022,0,summer,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,233378.418,200688.916,248243.3,209357.865,35119.984,223556.308,37123.055,2736.305,0.012483,216469.939,1.0,0.0,0,0,0
2022-07-28 03:00:00,203852.908,2858.247,0.0,3,3,28,7,3,2022,0,summer,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,219206.244,187097.044,229776.534,210129.42,35124.464,223383.468,37075.279,2858.247,0.014021,200994.661,1.0,0.0,0,0,0
2022-07-28 04:00:00,190308.602,2746.239,0.0,4,3,28,7,3,2022,0,summer,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,203852.908,175390.582,213717.88,210827.581,34824.966,223229.161,37102.287,2746.239,0.01443,187562.363,1.0,0.0,0,0,0
2022-07-28 05:00:00,180566.094,2349.612,0.0,5,3,28,7,3,2022,0,summer,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,190308.602,166644.058,200599.466,211449.165,34316.33,223089.82,37181.619,2349.612,0.013012,178216.482,1.0,0.0,0,0,0
2022-07-28 06:00:00,173972.362,2112.567,0.0,6,3,28,7,3,2022,0,summer,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,180566.094,161350.208,191373.574,212029.25,33665.538,222970.574,37285.536,2112.567,0.012143,171859.795,1.0,0.0,0,0,0
2022-07-28 07:00:00,170048.7,2051.729,0.0,7,3,28,7,3,2022,0,summer,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,173972.362,158125.568,185151.532,212555.173,32960.94,222866.995,37397.172,2051.729,0.012066,167996.971,1.0,0.0,0,0,0
2022-07-28 08:00:00,170004.45,2542.035,0.0,8,3,28,7,3,2022,0,summer,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,170048.7,158567.942,182691.91,213051.97,32218.306,222777.097,37505.722,2542.035,0.014953,167462.415,1.0,0.0,0,0,0
